"gene";"DE_log2_FC";"t.value";"p.value";"adj.p.value"
"UBE2W";0.0191653703674991;0.303358171550968;0.763175926412794;0.819484480673775
"UBE2Z";0.198014910192813;4.12759898263858;0.000178769268975149;0.00081395871026535
"UBE3A";0.0368772897188179;0.571760801565522;0.570656360800106;0.654555851689941
"UBE3B";-0.103660149996404;-1.64351651045093;0.108048624244177;0.169640781897545
"UBE3C";0.286155482768543;2.98226289636023;0.00483544136348962;0.0127645506888606
"UBE3D";0.346229708036859;1.67052041208871;0.102558399137821;0.162455446914184
"UBE4A";-0.287005833345604;-4.16325727364285;0.000160319865818183;0.000742294012873618
"UBE4B";-0.0934976578917328;-1.26980456865866;0.211430252781618;0.294760168810604
"UBFD1";0.501617833252242;8.23542227800507;3.565288257273e-10;1.70323185818201e-08
"UBIAD1";0.11309466567582;1.43137469415183;0.160024876157081;0.234341476851766
"UBL3";-0.507918894103253;-4.89620389323919;1.61844755828066e-05;0.000107175102841957
"UBL4A";0.0391545978216059;0.565660644281636;0.574757488125534;0.658460921150062
"UBL5";-0.0648945958139337;-0.793001871137753;0.432416053994701;0.526316975506149
"UBL7";0.011513084767203;0.13994011330971;0.889403667067144;0.920408605537494
"UBL7-DT";-0.276121526781434;-2.43862867932357;0.0192368178637497;0.0403434417472049
"UBLCP1";-0.0487796133366085;-0.765000707643168;0.448723456185101;0.541838205295267
"UBN1";0.0768971301928666;0.908107665921948;0.369214513600033;0.464355860336975
"UBN2";-0.253343544655524;-1.87424469993519;0.0681512942600405;0.115697700167497
"UBOX5";-0.161516678125125;-2.41241962132558;0.0204832242204548;0.0425655324903842
"UBOX5-AS1";-0.29757041440057;-2.83506240128266;0.0071272514354857;0.0176881706783654
"UBP1";-0.240433405942821;-3.58029200780441;0.000912441157533388;0.0031508120456646
"UBQLN1";0.0904640261612502;1.31593567792929;0.195624760173669;0.276664189969832
"UBQLN1-AS1";0.160848401657721;1.19225751329958;0.24012649012975;0.327178579166274
"UBQLN2";0.247383621977703;4.36885840714286;8.50885637699868e-05;0.000437699455323576
"UBQLN4";-0.0265714624757292;-0.44155372751023;0.661169989940078;0.733763065198743
"UBQLNL";-0.730032150484241;-3.50436070554066;0.00113588761633956;0.00377831907550022
"UBR1";0.1344777709646;1.58041404915954;0.121821924988814;0.187387040918539
"UBR2";-0.324339372551706;-4.30492268139886;0.000103713755515618;0.000514377717038294
"UBR3";-0.220507379810145;-3.08617637243667;0.00365590983352292;0.0100441214557915
"UBR4";0.144419858052141;1.63144731013484;0.110579344749338;0.173000695241551
"UBR5";0.0563926341272255;0.791871003226874;0.433067679922886;0.526873041444298
"UBR5-DT";-0.286994205905213;-1.60987914786642;0.115222672232276;0.179055999553258
"UBR7";0.0924765054048848;1.79303953272918;0.0804665777629098;0.132929557966957
"UBTD1";-0.0932571498197559;-0.738852656356458;0.464273791506377;0.55675858667353
"UBTD2";0.173108815872071;2.55834515315102;0.0143737072386207;0.0317831202974344
"UBTF";0.0959752166171828;1.60819815898902;0.115591153237582;0.179538372727662
"UBXN1";-0.12964778761482;-2.22169069650378;0.0319771475311138;0.0614907988022778
"UBXN10";1.23425478321687;3.44676633624406;0.00133944279164206;0.00432640021700386
"UBXN10-AS1";1.08525899358862;5.36915295671261;3.546863628927e-06;2.9948371359192e-05
"UBXN11";-0.414376968584226;-3.0040265455078;0.00456214230040582;0.0121348087609478
"UBXN2A";0.0963501265301063;1.35656543312337;0.182462873692472;0.260845491450573
"UBXN2B";-0.124219000007055;-1.36256573593043;0.180578186537949;0.258558548784828
"UBXN4";0.146772632682236;2.56980362357163;0.0139728114161876;0.0310489384801022
"UBXN6";0.0644640254461246;0.694828877145868;0.491145352780964;0.582691550876204
"UBXN7";0.123767224890825;1.69195858552804;0.0983655115140117;0.156904845188673
"UBXN7-AS1";0.314787787051737;2.45017621089502;0.0187098062994392;0.0394522964168532
"UBXN8";-0.0222629256558304;-0.259532635569825;0.796544222276249;0.845871412448123
"UCHL1";1.56774988926701;5.98916728010547;4.7487209781652e-07;5.58820395260864e-06
"UCHL3";0.463242203825066;5.20385670801963;6.04290270187777e-06;4.67887146230185e-05
"UCHL5";-0.0288813939718058;-0.398821082745231;0.692128339386952;0.760206536703702
"UCK1";0.100966866275779;1.39585834159735;0.170392503671663;0.246350689022576
"UCK2";0.964458229724514;5.68978003675195;1.25590953409533e-06;1.25712942772234e-05
"UCKL1";-0.415645459927453;-3.60638000204611;0.000845920291012805;0.00295791905280467
"UCKL1-AS1";0.474684895623652;1.72917741583223;0.0914239608464265;0.147679249680445
"UCN";-0.405257173654604;-1.70479396489298;0.0959238307612518;0.153644261824014
"UCN3";1.94610513478544;3.81239502179281;0.00046181939521227;0.00179043954349494
"UCP1";-0.740829070927299;-2.60368605355107;0.0128465294248548;0.0289505095577717
"UCP2";0.376759499938831;2.91833203841484;0.00572972698262522;0.0147142543765269
"UCP3";-0.700674064012582;-3.94250265629402;0.000313113787632561;0.00130034455539364
"UEVLD";0.176238659299508;2.07303333766951;0.0445984839061641;0.0809898288338758
"UFC1";0.396598513795326;3.58558929826218;0.000898539445658558;0.0031112467429595
"UFD1";0.0510294805203842;0.888253312586792;0.379670231336353;0.474554896404645
"UFD1-AS1";0.115494840724122;1.24984344451485;0.218559101390731;0.302767732249187
"UFL1";0.00926160889024685;0.098876637839945;0.921725914102733;0.944360460350012
"UFL1-AS1";-0.0953251819278441;-0.575788659671555;0.567956387254454;0.652188484377249
"UFM1";0.0236826290137953;0.35764637723913;0.72247241792542;0.785606160283001
"UFSP1";0.523487481595111;3.69183337023945;0.000659146855425193;0.00239419219507496
"UFSP2";-0.205980730963067;-2.75949453022799;0.00866420662775849;0.0208381968916783
"UGCG";0.764347511035457;5.10081353527166;8.41408939850319e-06;6.17916820714834e-05
"UGDH";0.744979610186678;5.93256373495034;5.70798674604401e-07;6.52888695407709e-06
"UGDH-AS1";0.109112804413508;0.728949856576473;0.470243349437582;0.562705906838746
"UGGT1";0.471377203599876;6.74138933059468;4.13260453599743e-08;7.85194861839512e-07
"UGGT2";0.148145381565228;1.53081036942197;0.133621106413711;0.202235551262029
"UGP2";0.144238570946207;1.60648804316048;0.115967004711048;0.18000587784764
"UGT1A1";3.9036344071537;6.38786506431095;1.29975039967758e-07;1.92393285905763e-06
"UGT1A10";3.8007947279231;6.39662485394466;1.26330451844786e-07;1.8815673147784e-06
"UGT1A3";3.89347055420909;6.32075985540896;1.61624940860443e-07;2.30720669205861e-06
"UGT1A4";3.94148592284673;6.44922323468697;1.06502276782739e-07;1.64747374685866e-06
"UGT1A5";3.88341499824711;6.35765356302341;1.43372669097645e-07;2.08937907874891e-06
"UGT1A6";4.08724390627716;5.52448822780733;2.1462227548613e-06;1.97057304361279e-05
"UGT1A7";3.91123868052609;6.43396329578003;1.11909727439949e-07;1.71154658058512e-06
"UGT1A8";3.90989104560029;6.41951160552288;1.17284365487505e-07;1.77369039379112e-06
"UGT1A9";3.91123868052609;6.43396329578003;1.11909727439949e-07;1.71154658058512e-06
"UGT2B17";1.78369304553016;2.53257586380319;0.0153140080293868;0.0334443958084947
"UGT2B4";-0.92106921038126;-1.60005111931592;0.117390663058573;0.181733410061562
"UGT8";0.787796662984582;3.37839532812528;0.00162648006307558;0.00507331436221083
"UHMK1";0.0336121192981671;0.396624692399429;0.69373463949406;0.761628141972401
"UHRF1";1.19946588007768;7.21211003155428;9.07243137021759e-09;2.32076226102694e-07
"UHRF2";-0.23838523764558;-2.76806616633424;0.00847556135714239;0.0204663717172415
"UICLM";-1.06576583766256;-2.93163537840093;0.00553176088946564;0.0142628245671826
"UIMC1";-0.210968089469978;-3.15188457577007;0.00305621617442964;0.00864492871155042
"ULBP1";-0.835809136899937;-2.82657977347841;0.00728618280910928;0.0180134757119805
"ULBP2";-0.572032506868336;-3.03567601155107;0.00419049122917295;0.0112766004340378
"ULBP3";0.47206346471733;3.82928369599441;0.000439218272951696;0.00171758631097717
"ULK1";-0.227201807211296;-2.24360773551865;0.03041337784475;0.0589182624597828
"ULK2";-0.421265132706288;-5.19522077692198;6.2131198591244e-06;4.78158345915046e-05
"ULK3";-0.212969449756014;-2.01119940864774;0.0510189398819682;0.0906635636381733
"ULK4";0.204038571230039;1.15785603420691;0.253732050981036;0.342375315829941
"ULK4P1";-0.297174316837405;-1.89823312509995;0.0648359840830179;0.110830610706208
"ULK4P2";-0.458053693516709;-2.87298193368019;0.00645547996678393;0.0162748184950106
"ULK4P3";-0.412407264386894;-2.67658653813836;0.0107004197954381;0.0248464309697445
"UMAD1";-0.172888030602203;-2.50111924472415;0.0165378241627151;0.0356398180347857
"UMODL1";1.52982908817161;3.73085160905333;0.000587737110066588;0.00218580835177024
"UMODL1-AS1";1.59032057786365;2.62418968917363;0.0122060703409826;0.0277411854914099
"UMPS";0.239618282736445;3.73678188746006;0.00057755953744791;0.00215388005340518
"UNC119";0.00140299498143973;0.0188404984719131;0.985061223439506;0.989312694285054
"UNC119B";0.49621599185598;3.0014103439036;0.00459421108178299;0.012206669370272
"UNC13A";1.19855061616884;5.68871775435332;1.2602462281886e-06;1.26088713010769e-05
"UNC13B";-1.02052497051688;-9.80851643479343;3.06970349203292e-12;4.55009953911538e-10
"UNC13D";-1.13883626271297;-8.61041913506925;1.1177302228547e-10;7.07274846573058e-09
"UNC45A";0.290506488017269;3.95117946826648;0.000305053556827041;0.00127346914029591
"UNC45B";-0.0220742547866232;-0.0990785444815812;0.921566612622237;0.944300334458231
"UNC50";-0.21073083647398;-3.7338435688619;0.000582580842650105;0.00216924157188419
"UNC5A";-0.415436096021957;-1.72613376280963;0.0919758623211518;0.148363866762973
"UNC5B";0.105779014650065;0.7356336129389;0.466209465133019;0.558589250079928
"UNC5B-AS1";1.6325626535335;4.72819740982118;2.75889084239147e-05;0.000168515824781806
"UNC5C";0.394028872068887;2.5942857973671;0.0131503499726966;0.0295245070815568
"UNC5C-AS1";-0.49017759954511;-2.63328796276728;0.0119313841028338;0.0272399075186651
"UNC5CL";0.801523804654686;5.07138548955397;9.24666197453672e-06;6.67468351537522e-05
"UNC5D";-2.65141880230229;-6.21797803313515;2.25708492081974e-07;3.030122504433e-06
"UNC79";0.935816716126196;3.62953415163725;0.000790808217096819;0.00278954859432637
"UNC80";-2.06640824005402;-8.91040378668404;4.47027262670321e-11;3.39442701454331e-09
"UNC93B1";0.270578405371489;1.9708809719269;0.0556254023747779;0.0974570379527663
"UNG";0.00478824228564101;0.0713873100527534;0.943442250470631;0.959537256435517
"UNK";-0.243140894822259;-3.12132428894479;0.00332253623569162;0.00926704558275581
"UNKL";-0.222721276310432;-2.16411563578726;0.0364306298679811;0.068472751517542
"UPB1";-1.73529521989954;-7.38374834564515;5.23845777742071e-09;1.5319657400157e-07
"UPF1";0.362776439319349;4.1960092494858;0.000145019517988866;0.000682847560660805
"UPF2";0.155404670487187;1.80210812348308;0.0790041190129233;0.130953442061786
"UPF3A";-0.367560176658;-3.60801538782386;0.000841909436172837;0.00294627459705957
"UPF3B";-0.0910760345216209;-1.02221574909086;0.312769917588667;0.405916269057652
"UPK1B";2.76177126048114;3.96370474833734;0.000293772629470918;0.00123519204864584
"UPK3B";-3.02060531162971;-9.55343229624494;6.5018823867277e-12;8.42558303779486e-10
"UPK3BL1";-0.451795804637863;-1.96380178014535;0.0564702892420504;0.0986577484045542
"UPK3BL2";-0.293303002099024;-1.37058539121988;0.178082690294826;0.255817291780307
"UPP1";0.0678401860842188;0.32447855642487;0.747252335852595;0.806910224049998
"UPRT";-0.0552418720225546;-0.946061307918959;0.349749820655552;0.444186377277394
"UQCC1";0.0108562864972106;0.195597476243775;0.84590712786745;0.886452875010497
"UQCC2";0.356686142387951;3.82135208457088;0.000449696080891613;0.00175380661138501
"UQCC3";-0.0463799538405986;-0.374057277455981;0.710320598105118;0.77593498882403
"UQCC4";0.145203670999996;1.43322841767656;0.159497640164866;0.23364844180653
"UQCC5";-0.104791295339225;-0.928847078885579;0.35849305191073;0.453162858434586
"UQCC6";-0.0378514010175276;-0.354624360928004;0.724718191124142;0.787567860506054
"UQCR10";-0.0459587196172095;-0.551122238867861;0.584589555576299;0.667357839965538
"UQCR11";0.0164836574456041;0.198264499141904;0.843833887674304;0.884758195889516
"UQCRB";-0.134566797364003;-1.53193339813251;0.133344163939453;0.201839620326901
"UQCRBP1";-0.285962781952459;-1.54994029147744;0.12896624740492;0.196256139518309
"UQCRC1";0.246758444095034;2.96917202842145;0.00500715489346254;0.0131297514902972
"UQCRC2";0.156143340303826;3.27275454861073;0.00218814088830927;0.00651534905942502
"UQCRFS1";0.234745176996856;3.017157714612;0.00440433584916253;0.0117730029782271
"UQCRFS1-DT";-0.20209798112667;-0.880069113276578;0.384034667979886;0.478958866398843
"UQCRH";0.207852572037796;2.64336448283555;0.0116338056920896;0.0266504910535101
"UQCRHL";0.254564317263879;2.59306788901597;0.0131901919877174;0.0295955360089366
"UQCRQ";0.0998552129116655;0.965583966918581;0.340005471236051;0.434282910487294
"URAHP";0.0203626686748632;0.13719769415932;0.891556998158435;0.921843525902853
"URB1";1.23812350273535;9.81156659088955;3.04243093699695e-12;4.54077571776213e-10
"URB1-AS1";0.387411536290613;2.27595333452708;0.0282299695376305;0.0555023190200617
"URB2";0.555924942500822;3.63085905449833;0.000787761464787137;0.00278061423250015
"URGCP";-0.111247502925728;-1.37285830947929;0.177380285581559;0.255011410368067
"URGCP-MRPS24";0.120323270730533;1.64733580317062;0.107257755372014;0.168615798634735
"URI1";0.063509445246081;1.25090110503938;0.218176930669859;0.302354441382327
"URM1";0.0168051547064171;0.285681291846794;0.776584031040405;0.830051613362247
"UROD";0.0250330452972744;0.362991841897695;0.718506083450511;0.782467298306789
"UROS";0.149154913592908;2.37919663805268;0.0221680034492379;0.045451232841777
"USB1";0.431441639064509;5.15848748663086;6.99187818336242e-06;5.28321353932075e-05
"USE1";-0.231935315320162;-1.98257748845921;0.0542533819749833;0.0954628375738364
"USF1";-0.355356706647639;-3.07651153505234;0.0037529674618909;0.010276852947334
"USF2";0.107570362548946;1.32185986196371;0.193661842286361;0.274246559934507
"USF3";0.0238772698791801;0.211934262609663;0.833225468979061;0.87588441123893
"USH1C";2.28406730975271;4.18725883646095;0.000148961818623012;0.000699128760967384
"USH2A";-0.447607924893751;-1.61366331006882;0.114396672084924;0.177951292451829
"USHBP1";-1.96730145295213;-9.15383975079278;2.14172156418065e-11;1.98922731203577e-09
"USO1";0.102962301706183;1.88011432312465;0.0673269961866802;0.114545874565719
"USP1";-0.13068425193585;-1.83661854881727;0.0736422642778714;0.123542034204451
"USP10";0.336875174343667;5.72818883046503;1.10871352297409e-06;1.13071014847702e-05
"USP11";0.0486715326578083;0.641986942126056;0.524513166363768;0.613566996393422
"USP12";-0.504255034699197;-6.60826092100258;6.35895329020825e-08;1.09217546153489e-06
"USP13";-0.456766945570545;-4.11023532206207;0.000188487075365861;0.000851398204548651
"USP14";0.117920711744612;2.20068311709905;0.0335427214595708;0.0638601244925286
"USP15";-0.263891210871252;-3.69270410061666;0.000657465656373643;0.00238888755365716
"USP16";-0.0244458146795518;-0.436849562118355;0.664549921656006;0.736418908011554
"USP18";0.539156242583927;4.11577688776008;0.000185331029004376;0.00083942000809621
"USP19";0.0199057649820842;0.278141049194992;0.782324738318393;0.834744584456579
"USP2";0.776554867191317;3.59662598106193;0.00087022680795132;0.00302969407189101
"USP2-AS1";1.18046173853866;3.17319337116383;0.00288260661519089;0.00822011987868575
"USP20";-0.03534972345767;-0.474854915976031;0.637451143810652;0.713514027268352
"USP21";0.0254915290868167;0.243121245611277;0.809143467359883;0.856477073961126
"USP22";0.268233711971657;3.39634057669986;0.00154591911594512;0.00487117582821322
"USP24";-0.176665904951633;-2.4925980310986;0.0168843451195494;0.0362577262688127
"USP25";-0.404819342491425;-4.3187581951992;9.93720120067484e-05;0.000497687968488323
"USP27X";-0.478184021894657;-3.55606174802452;0.00097870657635724;0.0033413112072222
"USP27X-DT";-0.495699573225466;-4.10790580975071;0.000189829366425102;0.000855675342388175
"USP28";0.282054635260893;2.80531679767521;0.00769917748391663;0.0188802152894549
"USP3";-0.274421061445217;-3.29213773461374;0.00207288195507021;0.0062243982780178
"USP3-AS1";-0.0121509041652969;-0.153693630750999;0.878617579691323;0.912169011374426
"USP30";-0.482586931057008;-5.1507557326036;7.1677316364748e-06;5.39536975112874e-05
"USP30-AS1";-0.877683733463378;-5.17826597424036;6.56125672300874e-06;5.00677562562172e-05
"USP31";0.0453165869970558;0.467631118151906;0.642564806907059;0.718383271492259
"USP32";0.0657134755306282;0.592636760865484;0.556731923065793;0.64265163272242
"USP32P1";0.344039631039908;0.551627350841473;0.584246599888288;0.667142289372227
"USP32P2";-1.25071709408853;-3.42645211636937;0.00141923472350518;0.0045400825796564
"USP32P3";-0.417435958723806;-1.60758642554471;0.115725486512454;0.179695433279473
"USP33";-0.351567479501922;-4.73853889533757;2.670081448311e-05;0.000163877574086495
"USP34";0.052073655044531;0.600626305652337;0.551448639614779;0.637460606265874
"USP35";0.0806824085897869;0.84242413956719;0.404517443616047;0.499534284819257
"USP36";-0.074517084058602;-0.783067903948879;0.438160299903556;0.532045741514126
"USP37";-0.163040136858858;-1.47481587419009;0.148024254088991;0.219892427425855
"USP38";0.131743420037112;1.26984882274457;0.211414644063019;0.294757396738036
"USP39";0.0936840248582993;1.90298881628118;0.0641953799614373;0.109900499782095
"USP4";-0.173197424554475;-3.54512695197925;0.00101010255103899;0.00343222020022376
"USP40";-0.286421464603994;-3.93493713769176;0.000320310101645949;0.00132261608657126
"USP41";0.336198821509141;2.06039721137511;0.0458499048326519;0.0828798689010541
"USP42";-0.187955035461932;-2.69340455548985;0.010254705928146;0.023990846250681
"USP43";0.135673880081022;0.577679462757452;0.566691125709975;0.651148361394848
"USP44";-1.11879741233733;-6.50792354899019;8.80335877587581e-08;1.41225713320036e-06
"USP45";-0.0106094938549058;-0.109189600403984;0.913593445972266;0.938129336383668
"USP46";0.275420740954253;2.39734175051176;0.0212329475226438;0.0438330837868487
"USP46-DT";0.0990516339688434;0.828700796419955;0.412150078810992;0.507155276940278
"USP47";-0.0419001913819398;-0.727741381321872;0.470974836790618;0.563474643618452
"USP48";0.0161366623439558;0.189678454772466;0.850512281353318;0.8900445292874
"USP49";-0.210549294096909;-2.11244440603589;0.040885453023686;0.0753471931265936
"USP5";0.271086382168824;4.16892175208996;0.000157565444855523;0.000732481815145568
"USP50";-0.338239299225079;-2.99615759233923;0.00465923842249169;0.012347609441727
"USP51";0.0572737956437074;0.302577612218297;0.763766470275733;0.819996536351497
"USP53";-0.313626099885962;-2.11368284459642;0.0407733137930835;0.0751597345652572
"USP54";-0.508731806982424;-4.51288584491012;5.43213785772108e-05;0.00029761239336441
"USP6";-0.0870114199327202;-0.378937581691464;0.70672138890012;0.772705379537589
"USP6NL";-0.194547892656528;-2.69688855209104;0.0101645424596576;0.023819259704326
"USP7";0.048938140217188;1.24077171802088;0.221857553281865;0.306453859179483
"USP8";0.0100558323178863;0.166895218532938;0.868286253666009;0.90348027769911
"USP9X";0.228291432140346;2.39580959542209;0.0213105028967678;0.0439596409483321
"USP9Y";2.41740626113612;1.5162494762833;0.137253821218568;0.206846096447844
"USPL1";-0.395408626547747;-3.78075677939378;0.000507223947600493;0.00193560808499776
"UST";0.245018623035022;1.95840890523385;0.0571213325571399;0.0995781180819288
"UST-AS1";0.334145800220256;1.73357504636365;0.0906314243402343;0.146621413930404
"UTP11";0.227986597098278;3.18848396030859;0.00276382796892331;0.00792736926116227
"UTP14A";0.424467238910057;4.96334545405095;1.30646054522158e-05;8.94435705762106e-05
"UTP14C";0.142915709112347;1.41258128860754;0.165447558589705;0.2405408542452
"UTP15";0.128414144404121;1.70684696408377;0.09553799515454;0.153159955263335
"UTP18";0.202947122012717;2.63014582974185;0.0120255991960271;0.0274177032212872
"UTP20";0.501707944672487;4.08820550332412;0.000201559585113035;0.00089863019806988
"UTP23";-0.112620472955372;-1.27932977166554;0.208090543460788;0.29102284160753
"UTP25";0.4755486892449;5.12951364179957;7.67375731632793e-06;5.7205574262023e-05
"UTP3";0.0616952074719948;0.863651945131089;0.392885132292161;0.487776211802803
"UTP4";0.433382359787236;3.82668865673706;0.000442620088609967;0.00172932683473701
"UTP6";-0.090734453496807;-1.01895963725522;0.31429433199604;0.40755249797629
"UTRN";-0.346073808612375;-2.61349122544304;0.0125364974969758;0.0283759379073374
"UTS2B";0.237711127251197;1.00020826391608;0.323171708059312;0.416791354833824
"UTY";2.07132301092759;1.38582666931275;0.173413533113298;0.250091438709816
"UVRAG";-0.237479743669496;-3.66235812298618;0.00071856632602515;0.00257203007964113
"UVSSA";-0.682761532395481;-3.75990851540855;0.000539471181821606;0.00203472674387481
"UXS1";-0.603886794462316;-7.41635233331817;4.72069138500705e-09;1.39945866113613e-07
"UXT";-0.0687225859574638;-0.847461147728473;0.401738110986612;0.496630552945349
"UXT-AS1";0.303747883347782;2.79384110348421;0.00793101323300048;0.0193413407004015
"VAC14";0.263347834467005;2.70868145313592;0.00986475541940104;0.0232248881670211
"VAC14-AS1";0.488046604206206;3.46632828744588;0.00126667470409428;0.00412646504159332
"VAMP1";0.158839040749209;1.30413170643409;0.199580937974851;0.281321636078535
"VAMP2";-0.633625910760753;-8.38250743006627;2.25790277755682e-10;1.19178717095383e-08
"VAMP3";-0.358553702418108;-4.77450715575226;2.38259474777608e-05;0.000149238011393986
"VAMP4";-0.590399853117058;-6.74788625013217;4.04667889221864e-08;7.72259064431249e-07
"VAMP5";-0.751337566019808;-6.26148567261152;1.9594931535644e-07;2.71829431642866e-06
"VAMP7";0.153992198259173;2.02331884462819;0.0497006651736314;0.0887069769090769
"VAMP8";-0.443575613792721;-4.16886794063894;0.000157591392787661;0.000732481815145568
"VANGL1";0.629427908226167;4.15154135617211;0.000166166748333166;0.00076478404948491
"VANGL2";-0.349076469841514;-2.51200595924356;0.0161045377422855;0.0348477765192352
"VAPA";-0.0488138381811219;-0.751133281869078;0.456931986476125;0.549359173296101
"VAPB";-0.134573110589832;-2.2348691669458;0.0310285150538994;0.0599115002035543
"VARS1";0.693489079158039;6.1265774389459;3.03790663391673e-07;3.88708018203479e-06
"VARS2";0.0808169694809504;0.768664618123113;0.446569268978004;0.53986959108167
"VASH1";-0.538406090175763;-4.46022754291979;6.40355522472664e-05;0.000341917933921316
"VASH1-AS1";-0.620773829583939;-4.20133780309824;0.000142668955245572;0.00067368511029226
"VASH2";0.255019322454487;1.41556243638272;0.164577920810386;0.239517873857267
"VASN";0.563674511684338;3.14579285965849;0.00310763703636458;0.00876480817202735
"VASP";-0.113292272218578;-0.929135134831661;0.358345582339404;0.453053623034524
"VAT1";-0.347248308896585;-3.24101201885033;0.00239015004321809;0.00701457393915362
"VAT1L";1.44089929626174;3.22091531867638;0.0025270684771377;0.00735354160464393
"VAV1";0.243539417798808;2.11598096661945;0.0405659377169879;0.074822079445439
"VAV2";0.137316526210446;1.56914001443647;0.124426711911364;0.19070244139333
"VAV3";-0.0137905270119159;-0.109022043233385;0.913725503561795;0.938175908458548
"VAX2";0.222826369588909;1.14024607133225;0.260908418869085;0.35009418977839
"VBP1";0.0727080304205972;1.07422569500119;0.289105017220859;0.381495224248573
"VCAM1";1.12773641573567;3.2421383609088;0.00238268853475347;0.00699643997023063
"VCAN";2.16796638080545;8.91688877725047;4.38309373874343e-11;3.36363587234562e-09
"VCL";0.452023386471482;3.79839311593495;0.000481406761068743;0.00185491157066381
"VCP";0.520513083492077;5.50897079276465;2.25681051323718e-06;2.05813890926952e-05
"VCPIP1";0.114187808646928;1.37152191846673;0.177793013562625;0.255452038674065
"VCPKMT";-0.665914219636833;-3.59302938474058;0.000879357682621814;0.00305803946804093
"VDAC1";0.428434914174418;5.33712589669552;3.93321015505654e-06;3.25625864443683e-05
"VDAC2";0.00292991107138075;0.0549191784364655;0.956473942698348;0.968954330405538
"VDAC3";0.0810541303162624;1.10787630241313;0.274477118961413;0.365311151995322
"VDR";0.777644839289456;5.54387661564772;2.01559854276774e-06;1.87208446626767e-05
"VEGFA";-1.48743702846223;-8.312181788183;2.80824230402433e-10;1.40589850299695e-08
"VEGFB";-0.0586220457461843;-0.665394491850882;0.509584882108827;0.599832822067834
"VEGFC";-0.563073566853798;-3.4404773619036;0.00136367483499699;0.00438933423110266
"VEGFD";-2.11752261571841;-7.84947722914405;1.19482212043418e-09;4.56840026648696e-08
"VENTX";-0.33595380729803;-1.82658270648262;0.0751687485892806;0.125706690775526
"VEPH1";-1.17140542073023;-5.77227298846132;9.60854647097614e-07;1.00018544578352e-05
"VEZF1";-0.130384776657877;-2.14238151552591;0.0382493622162719;0.0712537184920668
"VEZT";-0.0323354746973977;-0.574702292511447;0.568683981322173;0.652746899320735
"VGLL1";-0.44696980392269;-1.76542915494636;0.0850603156262617;0.139169145722229
"VGLL3";-0.0625945575244345;-0.362563540464401;0.718823594992752;0.782694914175504
"VGLL4";0.289059867901854;3.65165148706732;0.000741401949585018;0.00264371059333817
"VHL";0.0023938799260989;0.0337940914774758;0.973208005714904;0.980913532284301
"VIL1";-0.271437827203927;-3.02985922728803;0.00425658667963021;0.0114295466865805
"VILL";0.461981815476144;3.65121246084934;0.000742353088796989;0.00264623014242392
"VIM";-0.100679382008887;-1.03930048039998;0.304854245421009;0.398126288404807
"VIM-AS1";0.44883401065153;2.26887279665133;0.0286955778596082;0.0562144474028949
"VIP";-1.85944531063541;-4.93838564555275;1.41480492348563e-05;9.55611527751327e-05
"VIPAS39";0.000512881047764331;0.00764551670626469;0.993937503823458;0.995685854753667
"VIPR1";-2.68391022091229;-6.96570135484145;2.00315836911226e-08;4.31776397071299e-07
"VIPR1-AS1";-2.28017670388953;-6.1940360250995;2.43973500923602e-07;3.22728027719295e-06
"VIPR2";0.591655794070307;2.0522521374296;0.0466727237966025;0.084121297216813
"VIRMA";0.104734528648019;1.42394559032364;0.162151589334657;0.236671109785615
"VIRMA-DT";-0.493800682478057;-2.24631951992624;0.0302247079575714;0.0586262350909566
"VIT";0.341643197945341;0.874872102353471;0.386822580106476;0.481575531040917
"VKORC1";0.235029301992292;2.79601448192102;0.00788661408482992;0.0192616594722204
"VKORC1L1";-0.260054270419859;-3.13165851626623;0.00323011527427968;0.00905738519505777
"VLDLR";-0.162393219653883;-1.2155726216291;0.231213717718933;0.316990564786533
"VLDLR-AS1";0.162445555702397;0.852327467473016;0.399064281817731;0.494087197369273
"VMA21";0.0577490347689759;1.06028714242957;0.295321002687251;0.388017838574148
"VMAC";-0.0388781476688607;-0.328913818873518;0.743922302189926;0.804197139801798
"VMO1";0.262673728922364;1.0784624032804;0.287233881188433;0.379465748293687
"VMP1";0.688153236916467;3.91193186192773;0.000343192640265478;0.00139868774538328
"VN1R1";-0.253164728615597;-1.38205976477461;0.17455859995659;0.251472684173915
"VNN1";1.02679405989071;5.23883311455812;5.39954478593122e-06;4.2522397639133e-05
"VNN2";-0.0162972117891891;-0.071537925865224;0.943323130885342;0.959461196385284
"VNN3P";0.660096933844263;2.00906280546132;0.0512544692258249;0.0910223181122663
"VOPP1";0.308329882501214;4.17474877836301;0.00015478017800368;0.000722273650628817
"VPREB3";2.63741181924878;5.19227520216187;6.27225896770125e-06;4.81511019226757e-05
"VPS11";-0.0579250672252194;-1.10284352972046;0.276630896371427;0.36768021301892
"VPS13A";-0.371259628098152;-2.68593926097005;0.0104503941026658;0.0243677382583547
"VPS13B";0.116430172597718;0.946861890503916;0.349346643376784;0.443778510760565
"VPS13B-DT";-0.520117778334893;-2.57765551121202;0.0137040379602401;0.03054845003891
"VPS13C";0.0307881860234778;0.292851821802877;0.771136516253545;0.825574618988966
"VPS13C-DT";1.00685831193;2.38465434673754;0.0218829221695434;0.04499889002956
