gene;DE_log2_FC;std.error;t.value;abs_t.value;p.value;adj.p.value;gene_id;is_landmark;is_bing
FBN2;1,70830641400634;0,304698839538923;5,6065405978946;5,6065405978946;1,67396144723529e-06;1,54448799891366e-05;2201;0;1
FCGBP;1,72153463505479;0,306988188284306;5,6078204333401;5,6078204333401;1,66704783038653e-06;1,54163689268773e-05;8857;0;1
FERMT1;1,83179403771538;0,215509657248069;8,49982344692258;8,49982344692258;1,646064831148e-10;8,72207342329545e-09;55612;0;1
FGF12;-1,52161556559278;0,235273645810372;-6,46742885439532;6,46742885439532;1,029357972423e-07;1,53094980775836e-06;2257;0;1
FHL2;2,15321555542336;0,187789388688066;11,466119414234;11,466119414234;3,11418635147585e-14;1,47722345519419e-11;2274;1;1
FJX1;1,52908054604431;0,226831052049056;6,74105477284308;6,74105477284308;4,25318749773157e-08;7,56288952187593e-07;24147;0;1
FKBP11;1,52413687387767;0,210947364456214;7,22519988721656;7,22519988721656;8,98796787616856e-09;2,10828663560072e-07;51303;0;1
FLNC;2,29496054930009;0,321106938168819;7,14702884461977;7,14702884461977;1,15402931975463e-08;2,57786494030508e-07;2318;0;1
FMO1;1,73997799486716;0,356719288060604;4,8777233334564;4,8777233334564;1,73699657785157e-05;0,000111079622551904;2326;0;1
FNDC4;1,82735090253676;0,249999742732256;7,30941113204988;7,30941113204988;6,86965099336503e-09;1,72845134510127e-07;64838;0;1
FOS;-1,98402733815318;0,34289684040703;-5,78607646485769;5,78607646485769;9,3621315307424e-07;9,50834114154996e-06;2353;1;1
