"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"ACTG1";0,0260014436294079;0,094527505828823;0,275067488573041;0,784668324718236;0,836585240675305
"ACTG1P17";-0,66223429175708;0,230676884634881;-2,87083074147319;0,00649195193995438;0,0163515283906602
"ACTG1P20";-0,553797495497367;0,205509152523487;-2,69475830490847;0,0102195844499561;0,0239249272048356
"ACTG1P4";-0,766679108859328;0,206751859480154;-3,70820901338941;0,000628212284610309;0,00230471061323437
"ACTG2";2,3971595430455;0,335972641654677;7,1349843583674;1,16199754118131e-08;2,80656124873936e-07
"ACTL10";0,352857382287835;0,136243421655038;2,58990399684216;0,0132942117841398;0,0297918646806016
"ACTL6A";0,171090799393021;0,0615910000745769;2,77785389400817;0,00826481425593799;0,0200424524106627
"ACTMAP";-0,353632981356989;0,0864907942308079;-4,08867769688054;0,000201270338447551;0,000897734820936455
"ACTN1";1,02389478986944;0,123018041210826;8,32312707787884;2,71441256456099e-10;1,37570497212329e-08
"ACTN2";-0,789479173705081;0,223990115314326;-3,52461613137349;0,00107161933746673;0,00361116693897811
"ACTN4";0,0156493896700605;0,092995428547994;0,168281279138189;0,867202867226717;0,902743626420385
"ACTR10";-0,10429954767195;0,0524632199830588;-1,98805082314104;0,0536214753755311;0,0945662414311685
"ACTR1A";0,114217765240357;0,0706824594191292;1,61592799937923;0,113904656565909;0,177338897319629
"ACTR1B";-0,0475916530913737;0,0558360087850669;-0,852346973340649;0,399053586607026;0,494087197369273
"ACTR2";0,110886242549406;0,103574792952971;1,07059101339218;0,29071704567881;0,383134925330711
"ACTR3";0,236079406920791;0,09223337245671;2,55958771356426;0,014329730755828;0,0317053167658598
"ACTR3-AS1";0,336324822107776;0,216644552782603;1,55242685674755;0,128370908266098;0,195528915103225
"ACTR3B";0,138105645090773;0,0871957847093216;1,58385689802742;0,121035351887778;0,186378256190503
"ACTR3C";-0,301102640884194;0,129824962418335;-2,31929696165788;0,0255241517482863;0,0510400716302227
"ACTR5";-0,228737971782652;0,0867736422592485;-2,6360305483002;0,0118497045393104;0,0270819997819428
"ACTR6";0,011326486409417;0,0759409301697355;0,149148639397769;0,882179472633434;0,915076737154779
"ACTR8";0,191793017756264;0,0627455741916092;3,05667802434282;0,00395979863206495;0,010762932263513
"ACTRT3";0,192847389793527;0,160478131862083;1,20170510184692;0,236485085230711;0,322929805975677
"ACVR1";0,54186472407793;0,085432130314696;6,34263387886886;1,50539868763255e-07;2,17769605608664e-06
"ACVR1B";0,517699140546697;0,123074246251803;4,20639700272886;0,000140471661377172;0,000666070820303105
"ACVR1C";0,0747584257130705;0,260167355141668;0,287347448615767;0,775317208579135;0,829066098965365
