gene;DE_log2_FC;std.error;t.value;p.value;adj.p.value;gene_id
ZBED3;-0,0362587961215199;0,0260709344464725;-1,39077470337569;0,164533273041876;0,180492313401589;84327
ZBED3-AS1;0,0272853491079185;0,0316829670201885;0,861199302784117;0,389288141106905;0,410831173280654;728723
ZBED4;-0,3512149603473;0,0259174722061993;-13,5512814503295;3,24608458143711e-39;2,69819477373236e-38;9889
ZBED5;0,315461383443756;0,0238357099358198;13,2348222181412;1,37501613915369e-37;9,71518995325681e-37;58486
ZBED5-AS1;0,0985906487886023;0,0279953400310372;3,52168070397785;0,0004437679294834;0,0005719082455937;729013
ZBED6;0,0769203081278298;0,0332462486484936;2,31365375808543;0,0208429886068718;0,0244524501117644;100381270
ZBTB1;0,245712848317543;0,0247947694778495;9,90986621339843;2,31011844819312e-22;6,436713267283679e-22;22890
ZBTB10;0,247981596620468;0,0216444245364341;11,4570658232581;5,18898408179325e-29;2,0188197505037e-28;65986
ZBTB11;0,281215802916641;0,0225159797508138;12,489609869474;7,0613321642012995e-34;3,70134713956171e-33;27107
ZBTB11-AS1;-0,0915534725349578;0,0159688027491194;-5,73327092665144;1,22428749341073e-08;1,94259022970452e-08;100009676
ZBTB12;-0,536245532344141;0,0389667616906949;-13,7616139775914;2,56697824126912e-40;2,37128801119166e-39;221527
ZBTB14;0,123210732437859;0,0154855489129638;7,95649757915342;3,84250525381722e-15;7,92741836377847e-15;7541
ZBTB16;-0,146353017632021;0,0404204900292247;-3,62076307155616;0,0003050671977695;0,0003964510359779;7704
ZBTB17;-0,357441546319225;0,0257229007766897;-13,8958490499307;5,02450895400633e-41;4,99872650121851e-40;7709
ZBTB18;0,204192179586239;0,0266415960044618;7,66441243054816;3,5148402510461104e-14;6,98081564982157e-14;10472
ZBTB2;-0,0658239658042497;0,0174774565025865;-3,76622112001871;0,0001731912873349;0,0002279267317605;57621
ZBTB20;0,0835513469987743;0,0287882464399534;2,90227288324233;0,0037675733813118;0,0046270040033213;26137
ZBTB20-AS1;-0,13543003199484;0,0313465284229328;-4,32041565074111;1,67677632131733e-05;2,31875513025168e-05;100131117
ZBTB21;0,197275683286309;0,0251832886081591;7,83359498260263;9,821165175548771e-15;1,99510410439051e-14;49854
ZBTB22;-0,142305813702603;0,0186130450203982;-7,64548807283539;4,04059777842654e-14;8,006469816213e-14;9278
ZBTB24;0,158965387653354;0,0192064688066738;8,27665872646603;3,12335274829196e-16;6,74806617918318e-16;9841
ZBTB25;0,0334012104033413;0,0144450254194401;2,31229848570498;0,0209177592015723;0,0245384013798752;7597
ZBTB26;0,262986051134314;0,0240596860465336;10,9305686959371;1,16263024890683e-26;3,9496446044423696e-26;57684
ZBTB3;-0,208082209340361;0,0222468761403455;-9,3533225980881;3,6195183835193704e-20;9,196174164430031e-20;79842
ZBTB33;0,666919993491444;0,0391184408702778;17,0487365716605;5,91876713977143e-59;1,35073493520696e-56;10009
ZBTB34;0,0496550529295186;0,0184497743885283;2,69136369279361;0,0072079866257056;0,0087096950724322;403341
ZBTB37;0,0886519350260299;0,0242575033454544;3,65461909923398;0,0002678950037612;0,0003491467694666;84614
ZBTB38;0,160465473764422;0,0168327009077782;9,53296055360152;7,28714965581704e-21;1,90311929593708e-20;253461
ZBTB39;-0,256873187322866;0,0207938642405023;-12,353316552992;3,1608519315999e-33;1,58832565745252e-32;9880
ZBTB4;-0,271311155874291;0,0182189406298433;-14,8917086556544;2,06390985365499e-46;4,01587047510456e-45;57659
ZBTB40;-0,17626099099547;0,0252375625890292;-6,98407345692294;4,57091152194378e-12;8,32869378455766e-12;9923
ZBTB41;0,517060397170014;0,0337061268373518;15,3402495535924;6,3935761603448295e-49;1,79527209219614e-47;360023
ZBTB43;0,0205138886983149;0,0138380957737163;1,48242135578209;0,138472286911162;0,152912914607756;23099
ZBTB44;0,236476654972969;0,0221924345022049;10,6557329232841;1,8088376151062601e-25;5,7784875244449905e-25;29068
ZBTB45;-0,342049372897736;0,0293355258225102;-11,6599025688938;6,0736414145694396e-30;2,47535846040235e-29;84878
ZBTB46;-0,492918577395944;0,0367631979186983;-13,4079352532397;1,7880205194891901e-38;1,37098409512245e-37;140685
ZBTB47;-0,477338084791251;0,0355054645286733;-13,4440737821009;1,15919204179664e-38;9,0588299389156e-38;92999
ZBTB48;-0,486423662255625;0,0328082032880889;-14,8262816462193;4,7630628123692105e-46;8,81491374570965e-45;3104
ZBTB49;-0,224816435292754;0,0171793419514069;-13,0864404427518;7,76755282369304e-37;5,1319417966192695e-36;166793
ZBTB5;-0,0208146781449216;0,0155679044057627;-1,33702504861326;0,181449910934014;0,198155518639533;9925
ZBTB6;0,52432800998611;0,037335599007153;14,0436479909069;8,44999215772479e-42;9,21745293239825e-41;10773
ZBTB7A;-0,446256577313787;0,0276138787597302;-16,1605901581842;1,21884431631414e-53;8,375569002317351e-52;51341
ZBTB7B;-0,333479634514006;0,0365643920619351;-9,12033855093602;2,79176613010889e-19;6,79114312097885e-19;51043
ZBTB7C;-0,0505315872277637;0,0318752023925606;-1,58529463140154;0,113144441181373;0,125796720991251;201501
ZBTB8A;0,0519099319247881;0,0174394289211157;2,97658439158725;0,0029690762275679;0,0036704399151488;653121
ZBTB8B;-0,0966510667604463;0,0327512411931218;-2,95106576848588;0,0032236077650358;0,0039745382740081;728116
ZBTB8OS;-0,102929245404806;0,0211120197245462;-4,8753860003803;1,22063341833518e-06;1,77651794915163e-06;339487
ZBTB9;-0,0508113241769592;0,0184161927593533;-2,7590569256587;0,0058785806580987;0,0071425368992686;221504
ZC2HC1A;0,286551694040694;0,0341514816368653;8,39060797091075;1,25240655686432e-16;2,7462896438794e-16;51101
ZC2HC1C;-0,0685223046129323;0,0200120105203523;-3,42405899413479;0,0006362103907877;0,0008143132996203;79696
ZC3H10;-0,1904834992903;0,0179378150133642;-10,6191026693264;2,59348332579627e-25;8,2174065065988505e-25;84872
ZC3H11A;0,0614707629956618;0,0184453795061899;3,33258326157146;0,0008847748147859;0,0011246833151423;9877
ZC3H11B;0,0871073062459204;0,0199331011166757;4,36998266030206;1,34200550762712e-05;1,864997158223e-05;643136
ZC3H12B;0,0168208320698541;0,0174155425990962;0,965851736983897;0,334299339677326;0,355355332288031;340554
ZC3H12C;0,218175434438249;0,0254478492175665;8,573433164153;2,82886643262203e-17;6,37306940402302e-17;85463
ZC3H13;-0,0395423825231143;0,0204476204577361;-1,9338378568228;0,0533506683730465;0,0607983335752177;23091
ZC3H14;0,127478367717575;0,0171420543588718;7,43658636525086;1,8767101636901e-13;3,6102175438054497e-13;79882
ZC3H15;0,387283131185418;0,0264102225644921;14,6641373521066;3,70476991808891e-45;6,088383742280121e-44;55854
ZC3H3;-0,464898708725285;0,0352920395617321;-13,1729056891737;2,79192688066497e-37;1,92666615163177e-36;23144
ZC3H4;-0,440238138471043;0,0305848344906294;-14,3940010074576;1,08645333998297e-43;1,4683800078807198e-42;23211
ZC3H6;0,176682325590142;0,0189001619446148;9,34819109528762;3,7894141752915704e-20;9,620327242213331e-20;376940
ZC3H7A;0,0938893300861156;0,0149947576374448;6,26147700124581;5,18165702551442e-10;8,68819791182208e-10;29066
ZC3H7B;-0,408610149589279;0,0248466416868117;-16,445286841568;2,53042148561769e-55;2,45300263778391e-53;23264
ZC3H8;0,060419320683246;0,0233866458947514;2,58349662260914;0,0098895888378857;0,0118521559465054;84524
ZC3HAV1;0,055375510282296;0,0317736536110584;1,74281217263045;0,0816046404819859;0,0917256660148818;56829
ZC3HAV1L;-0,0606077855950391;0,036153032930241;-1,67642326750247;0,0938974608978198;0,105042866340287;92092
ZC3HC1;-0,029227295726774;0,0131685651340954;-2,21947459189006;0,0266272590889833;0,0309994668327387;51530
ZC4H2;0,0396889395987893;0,0155798613938676;2,54745139224482;0,0109658037133073;0,0131045699497302;55906
ZCCHC10;0,366278070889855;0,0259968709385469;14,0893137391683;4,82366763615462e-42;5,43279744968286e-41;54819
ZCCHC12;0,343160320608428;0,0602164793617463;5,69877754803492;1,49335524559776e-08;2,36192905990145e-08;170261
ZCCHC14;-0,220127924015122;0,0185575443916274;-11,8619101412166;7,011273951035551e-31;3,0159959737603e-30;23174
ZCCHC17;0,0216231210868962;0,0198234923534936;1,09078262807136;0,275572064043272;0,29582536648927;51538
ZCCHC18;0,159759323773118;0,0251520978460378;6,35172957544313;2,94309481292788e-10;4,985048582771031e-10;644353
ZCCHC2;-0,041339921712968;0,0193291373525301;-2,13873599007546;0,0326438150502812;0,0377744189220463;54877
ZCCHC24;-0,358356469879673;0,0422633281826691;-8,47913511048627;6,117378239771199e-17;1,35991840039467e-16;219654
ZCCHC3;-0,066541245708993;0,0167509266223478;-3,97239192846914;7,5079363151279e-05;0,0001005296808584;85364
ZCCHC4;0,110013057600547;0,020958264966651;5,24914909586269;1,78479447621073e-07;2,69364867385488e-07;29063
ZCCHC7;0,0950025523216644;0,0180926160722622;5,25090191170933;1,76831501360806e-07;2,6692722505905e-07;84186
ZCCHC8;-0,049311054237869;0,0215870087474599;-2,28429305860504;0,0225159585226101;0,0263449170557675;55596
ZCCHC9;0,121827622024268;0,0159383706342684;7,64366852922414;4,0964556930319604e-14;8,11517788793559e-14;84240
ZCRB1;0,217048271212909;0,0253964130342029;8,54641444524454;3,53337714511123e-17;7,93171332671007e-17;85437
ZCWPW1;-0,222658315231459;0,0211082575558009;-10,5483986370191;5,20011842604615e-25;1,62270796487043e-24;55063
ZCWPW2;0,159680325633971;0,0173646402105339;9,19571748668329;1,44076594683643e-19;3,55573787091651e-19;152098
ZDBF2;0,354167520764226;0,0305158946115761;11,6060015697483;1,07993680766227e-29;4,3491223663669e-29;57683
ZDHHC1;-0,373927886598876;0,0338075832694288;-11,0604737291887;3,09825004469411e-27;1,08628848714507e-26;29800
ZDHHC11;-0,810906532160394;0,0597385305077609;-13,5742631308121;2,42425563790667e-39;2,04355213866191e-38;79844
ZDHHC11B;-0,896125602414831;0,0610227577268816;-14,6851049640464;2,8546061409238e-45;4,76821698575231e-44;653082
ZDHHC13;0,401388627958012;0,032257943946494;12,4430939747366;1,18814253518818e-33;6,1389877309881494e-33;54503
ZDHHC14;-0,24958379773543;0,0211877965335185;-11,7796014012404;1,70214017816507e-30;7,177901331329979e-30;79683
ZDHHC15;0,390938211643827;0,0297953447652526;13,1207816094728;5,17241575334954e-37;3,47086785987024e-36;158866
ZDHHC16;-0,235521505554284;0,0207925171121929;-11,3272243222622;2,00049349386509e-28;7,493108795098159e-28;84287
ZDHHC17;0,479452536503622;0,0342438815464007;14,0011153774715;1,41453558506738e-41;1,4910761513532299e-40;23390
ZDHHC18;-0,36757830154984;0,0298874511963766;-12,2987503730129;5,80143720087901e-33;2,85444731883733e-32;84243
ZDHHC2;0,380968919204157;0,0265329287774707;14,3583440184576;1,74645868649795e-43;2,29933922136666e-42;51201
ZDHHC20;0,120990423397964;0,0377547477775582;3,20464128407929;0,0013853880738339;0,0017434842879576;253832
ZDHHC21;0,410553699253987;0,0363101753987496;11,3068497947307;2,4806255056602097e-28;9,22994447913689e-28;340481
ZDHHC22;-0,136551905131948;0,0375463727879019;-3,63688673479393;0,0002868261900572;0,0003732522038571;283576
ZDHHC23;0,0726946346939364;0,0351265824701476;2,069504904319;0,0386974383075364;0,0445324360188147;254887
ZDHHC24;-0,351280777694484;0,0247181110138014;-14,2114734211828;1,04880280772165e-42;1,2699481432382699e-41;254359
ZDHHC3;-0,0515980670417847;0,0122780125035047;-4,20247715394135;2,82170579883366e-05;3,8606007483062e-05;51304
ZDHHC4;0,124966235969495;0,015738469711824;7,94017704755695;4,358386020194121e-15;8,96900110246165e-15;55146
ZDHHC5;-0,07702051955226;0,0124967220874909;-6,16325777376109;9,49323338541507e-10;1,57424701063914e-09;25921
ZDHHC6;0,140956399731933;0,0131741024204437;10,6995068987164;1,16911414598999e-25;3,77482017874564e-25;64429
ZDHHC7;-0,0186172630343903;0,0149547258287335;-1,2449083485449;0,213391163816155;0,231463879741959;55625
ZDHHC8;-0,603914479822291;0,0391653860739436;-15,4195972607575;2,2596517791642797e-49;6,814942384346179e-48;29801
ZDHHC9;-0,107468676115446;0,0315748945878784;-3,40361155652768;0,0006853932312038;0,0008759565379727;51114
ZEB1;0,244370212441154;0,0196327278714543;12,447083973311;1,13899596607489e-33;5,8962772738384395e-33;6935
ZEB1-AS1;-0,0006875152233032;0,0212213993190413;-0,0323972615079333;0,974160250635193;0,975597948705249;220930
ZEB2;-0,0291529086683693;0,0378221367918815;-0,77078957301606;0,440972693844219;0,462796835413517;9839
ZEB2-AS1;-0,268582333424557;0,0394056089354116;-6,81584019840375;1,4344638087441299e-11;2,5582213742013698e-11;100303491
ZER1;-0,285650262942848;0,0224051276836254;-12,7493253766017;3,7642895678594e-35;2,16320465427517e-34;10444
ZFAND1;0,548281687776605;0,0353378176689575;15,5154371136575;6,48456967490664e-50;2,1508696889109898e-48;79752
ZFAND2A;-0,0095203863558898;0,0307713037224946;-0,309391712543209;0,757073145385437;0,771232454228263;90637
ZFAND2A-DT;-0,327605712328822;0,0316092574146985;-10,3642331115467;3,1034465230814002e-24;9,378869934107201e-24;101927021
ZFAND2B;-0,261043531690079;0,0219000415843939;-11,9197733339511;3,7284648837482997e-31;1,62270922225347e-30;130617
ZFAND3;-0,136298929766058;0,0185090771200775;-7,36389658338013;3,17301370938206e-13;6,05314528183158e-13;60685
ZFAND4;0,0030359900825012;0,0223191344916047;0,136026335772258;0,891821681245035;0,899387448186057;93550
ZFAND5;0,281576544281583;0,0223338399957565;12,6076189466336;1,8464899751591198e-34;1,00373617274504e-33;7763
ZFAND6;0,337606314425776;0,0236851131402535;14,2539456082228;6,4027166822511094e-43;7,97206757546954e-42;54469
ZFAS1;0,264364646367985;0,0291846922533837;9,05833250091352;4,7755542142358305e-19;1,1525589201696e-18;441951
ZFAT;-0,24802002915567;0,0248849756338464;-9,96665750471278;1,36011705775693e-22;3,8313241492940003e-22;57623
ZFC3H1;0,0465032867596533;0,0183448788132637;2,53494652284269;0,0113636840258763;0,0135641276784976;196441
ZFHX2;-0,744121230398146;0,0479263527282732;-15,5263479909909;5,563105299309869e-50;1,8642126112049498e-48;85446
ZFHX3;-0,248980201228641;0,0326845037347239;-7,61768339055813;4,97333059067334e-14;9,81527653898522e-14;463
ZFHX4;-0,209317597257588;0,0313001481819766;-6,68743151120665;3,3732014819016096e-11;5,921099303109459e-11;79776
ZFP1;0,375544702289088;0,0287998793276578;13,0398012441822;1,3292964568656699e-36;8,5908421017914e-36;162239
ZFP14;0,234245710436636;0,0231359676229684;10,1247423169838;3,0758153218059e-23;8,91012599269494e-23;57677
ZFP2;0,0400289255240554;0,0238102452565362;1,68116393144111;0,0929729230289979;0,10403717359147;80108
ZFP28;0,0668104593064739;0,0171914183679303;3,88626801329584;0,00010696259856;0,0001421686835998;140612
ZFP3;0,0356801097746411;0,0241465998939415;1,47764529711669;0,139746404687442;0,154257146993336;124961
ZFP30;0,247404088719758;0,0217024029258161;11,3998477295553;9,42365488763407e-29;3,60520656565677e-28;22835
ZFP36;-0,361332428414642;0,0873080894963443;-4,13859048455953;3,72077184258549e-05;5,06067230903184e-05;7538
ZFP37;0,213406941877367;0,0269652579833278;7,91414426701621;5,31808294541791e-15;1,09067244489455e-14;7539
ZFP41;-0,676709459702722;0,0390178778646657;-17,3435741956521;9,523175138654831e-61;4,50233813133889e-58;286128
ZFP57;-0,533172393448007;0,062143891800214;-8,5796427935685;2,68835896548411e-17;6,06323419358459e-17;346171
ZFP62;-0,0095318410645604;0,0189513332697122;-0,502964141303671;0,615075111557368;0,634516581163191;643836
ZFP64;-0,145724878645549;0,0167757401381;-8,68664377523278;1,10900966738502e-17;2,53991442033926e-17;55734
ZFP69;-0,166096103205006;0,0218182703785437;-7,61270716345814;5,15370756065627e-14;1,01638751916745e-13;339559
ZFP69B;0,084616351782077;0,0292074278234769;2,89708331365156;0,0038300689209754;0,0047005653690283;65243
ZFP82;0,191590575101827;0,0221545159881701;8,64792420670038;1,53028622854526e-17;3,48660345804254e-17;284406
ZFP90;0,0412380525749676;0,0144642165663243;2,8510394867136;0,0044268022129488;0,005410905196644;146198
ZFP92;-0,195034183225454;0,0243804840074131;-7,99960259878977;2,7561238442222502e-15;5,715807070801411e-15;139735
ZFPL1;-0,228402451902249;0,0259512155217746;-8,80122365407531;4,25703066944737e-18;9,88860238522624e-18;7542
ZFPM2;0,0424662398809514;0,0243202623852486;1,74612589322676;0,0810271082532012;0,0910953669067814;23414
ZFR;0,279798976514557;0,0204579209971384;13,6768040385773;6,95798316961225e-40;6,16527279109386e-39;51663
ZFR2;-0,838156022726009;0,0544827615240352;-15,3838755466948;3,6643130617021e-49;1,0750931711883e-47;23217
ZFTA;-0,337411215865893;0,0276922847270631;-12,1843040107178;2,10020073118508e-32;9,91416495886384e-32;65998
ZFX;0,222371700222638;0,0262476055038566;8,47207567905441;6,48395311086009e-17;1,43983720157441e-16;7543
ZFYVE1;-0,0931845523168863;0,0118991278036058;-7,83120862763138;1,00146988989665e-14;2,0339117878609402e-14;53349
ZFYVE16;0,203063423756472;0,0317156136070198;6,40263266770051;2,13146025551608e-10;3,6299238441216004e-10;9765
ZFYVE19;-0,308320419493918;0,0229544067515969;-13,4318618133082;1,34246398358214e-38;1,04309963915166e-37;84936
ZFYVE21;-0,0992015641954931;0,0241064835847624;-4,11514038730218;4,11387352396357e-05;5,58321201760589e-05;79038
ZFYVE26;-0,277757543716797;0,0230485975498277;-12,0509520423673;9,04064148410283e-32;4,10585296179863e-31;23503
ZFYVE27;-0,290048610924121;0,021839650891057;-13,2808263452092;8,01891652893443e-38;5,79396959140311e-37;118813
ZFYVE28;-0,613578433662017;0,0463106978027468;-13,2491727132996;1,15689826430576e-37;8,25284499889779e-37;57732
ZFYVE9;0,199809918385397;0,0220727936961769;9,05231667253812;5,02758628460111e-19;1,2121283527907299e-18;9372
ZGPAT;-0,613614800700881;0,0414725775745946;-14,7956755182917;6,90870739835415e-46;1,248011822213e-44;84619
ZGRF1;0,116092516998552;0,029151458968288;3,98239131443957;7,20304102954981e-05;9,65503919401219e-05;55345
ZHX1;0,4040111356278;0,0248373962555135;16,2662435092453;2,84629200848537e-54;2,25022872088315e-52;11244
ZHX1-C8orf76;0,221951091840489;0,0155941265385683;14,2329928702033;8,21978948651151e-43;1,00652249306261e-41;100533106
ZHX2;-0,227428129234035;0,0314614059611234;-7,22879738798279;8,31503245683167e-13;1,5585063711815e-12;22882
ZHX3;-0,211475587768848;0,0229101359155135;-9,23065618417604;1,0650451368269701e-19;2,64410443572624e-19;23051
ZIC1;-0,0898972767869038;0,0525792435917275;-1,70974838445655;0,0875528480009811;0,0982150215280326;7545
ZIC2;-0,248241770892896;0,0544987136551199;-4,55500238893391;5,73371942078765e-06;8,09179848240447e-06;7546
ZIC4;-0,234723219038968;0,0437679633275582;-5,36290019442545;9,69568731622747e-08;1,47822471102865e-07;84107
ZIC5;-0,130637055469105;0,0419343024465923;-3,11527908769878;0,0018782084401019;0,0023446652349762;85416
ZIK1;0,14407449866799;0,0211219488704026;6,82107979486096;1,3849404890885198e-11;2,47152540053645e-11;284307
ZIM2;-0,060638290097756;0,0284999290198811;-2,1276646006892;0,0335540237565766;0,0387749781767725;23619
ZKSCAN1;-0,0931432891600213;0,0181415455116605;-5,1342532586407;3,26652771847165e-07;4,8756915427577e-07;7586
ZKSCAN3;-0,0658396089594689;0,0172944488898342;-3,80697930179029;0,000147248317526;0,0001943658696084;80317
ZKSCAN4;0,0077522162977115;0,0172601747539864;0,449138922879163;0,653406819819515;0,67188934635564;387032
ZKSCAN5;-0,0572113404727008;0,012973019956709;-4,41002485648023;1,11945097839925e-05;1,56103935561351e-05;23660
ZKSCAN7;-0,194774492278503;0,023705480062183;-8,21643315248543;5,04513011570551e-16;1,08012342663836e-15;55888
ZKSCAN8;0,129830671238866;0,0217929913189903;5,95745069313786;3,2989685720794505e-09;5,347566653218461e-09;7745
ZKSCAN8P1;-0,0583477497942239;0,0365841132052614;-1,59489310200999;0,110980879990315;0,123483952416633;651302
ZMAT1;-0,0646672038163857;0,0358889951739681;-1,80186721592283;0,071799198671416;0,0810902738947767;84460
ZMAT2;0,243045339121095;0,0226958100453758;10,7088197616729;1,0676208707638801e-25;3,45602733080114e-25;153527
ZMAT3;0,531469367777922;0,0319279616191042;16,6458909628579;1,6134205898725498e-56;2,05751487162019e-54;64393
ZMAT4;0,392324074278959;0,0649928375879062;6,03642014780967;2,05654315277809e-09;3,3623995368079505e-09;79698
ZMAT5;-0,246791994180894;0,0259795952774416;-9,4994549201152;9,84992252145778e-21;2,5609169569677702e-20;55954
ZMIZ1;-0,413408556495279;0,0276209133944155;-14,967229743346;7,891661735092961e-47;1,6330826304666302e-45;57178
ZMIZ2;-0,543942575500315;0,0319280956987466;-17,0364866302273;7,27224558657928e-59;1,5939018458254799e-56;83637
ZMPSTE24;0,476584476208763;0,0326525309881854;14,5956365949459;8,862203916056471e-45;1,3904610113381099e-43;10269
ZMYM1;0,210099568012345;0,0241620901420161;8,6954219100026;1,03156779127862e-17;2,3645479308604702e-17;79830
ZMYM2;0,193287425994871;0,0206846333930643;9,3444936790459;3,91063602776995e-20;9,920345537112381e-20;7750
ZMYM3;-0,124634696214995;0,0157108824024659;-7,9330169383378;4,602110100266461e-15;9,46218471063498e-15;9203
ZMYM4;0,189746205304228;0,0173524378219502;10,9348442709419;1,1138126322271001e-26;3,78775371235133e-26;9202
ZMYM4-AS1;0,160482051339294;0,02734962214297;5,86779775239215;5,6060958823145806e-09;9,0120301588565e-09;100861513
ZMYM5;-0,0261340375935674;0,0200790266235521;-1,30155898906539;0,193299275298378;0,21068611949601;9205
ZMYM6;0,193345451643118;0,0191657465128871;10,0880730898278;4,3429721986709904e-23;1,25074527369683e-22;9204
ZMYND11;0,149829595035493;0,0160469279275167;9,33696441538638;4,16842747935278e-20;1,05677163649968e-19;10771
ZMYND19;-0,158193394207062;0,0235373248339376;-6,72095895872453;2,7008807262279697e-11;4,75427404964859e-11;116225
ZMYND8;-0,261481748486203;0,0235235088388499;-11,1157629704611;1,77254375209206e-27;6,30160391760998e-27;23613
ZNF10;0,282961770566155;0,0284108379461284;9,95964184874436;1,45062786257523e-22;4,07818494215437e-22;7556
ZNF100;0,318798338697879;0,0353837049172723;9,00975009381396;7,24434576385433e-19;1,73374599720987e-18;163227
ZNF101;-0,169130538858374;0,0167336982476675;-10,1071823069326;3,60517855974511e-23;1,0413965594893399e-22;94039
ZNF106;0,162422966229219;0,0192015569077666;8,458843572394;7,208856064162811e-17;1,5973255763395299e-16;64397
ZNF107;0,159449266463049;0,0280899485700996;5,67638157347057;1,69697206240668e-08;2,67799292716621e-08;51427
ZNF112;0,0693411719040623;0,0207013182868762;3,34960174724823;0,0008326376793584;0,0010597325137568;7771
ZNF117;0,224229137501605;0,0332488708729064;6,74396247495799;2,31618753942315e-11;4,09081772769174e-11;51351
ZNF12;0,274998630355077;0,0201800964608366;13,6272208058453;1,31577276716898e-39;1,14042976509388e-38;7559
ZNF121;0,239284019422886;0,0191253483399737;12,5113548349214;5,53282612071565e-34;2,92083002275446e-33;7675
ZNF124;0,271110090191751;0,0335579277454956;8,07886864313727;1,48646046215134e-15;3,1208579459322703e-15;7678
ZNF131;0,150253247392521;0,0149746605093865;10,0338333078295;7,26525327540195e-23;2,0700125060041298e-22;7690
ZNF132;-0,0844377280536634;0,017704343888512;-4,76932263547216;2,05843735393205e-06;2,96433908799517e-06;7691
ZNF133;-0,223456045389139;0,0236870818792367;-9,43366711561939;1,7750088962332802e-20;4,5610279084972e-20;7692
ZNF134;0,160774666869023;0,0131286150213284;12,2461254753706;1,06442487698829e-32;5,13180093150719e-32;7693
ZNF135;-0,469560854511396;0,0349566081335749;-13,4326778135089;1,2868540367244e-38;1,00132369049659e-37;7694
ZNF136;0,248402000115732;0,02744676640788;9,05031931354999;5,10825866064408e-19;1,23084924614957e-18;7695
ZNF138;0,230594122973594;0,0294973990093233;7,81743918847588;1,11191290307164e-14;2,25175497878944e-14;7697
ZNF14;0,199416681204253;0,0218096888309313;9,14349043446383;2,28402661540294e-19;5,58104387973777e-19;7561
ZNF140;0,188786168303682;0,0208518903653253;9,05367163341772;4,96544133590493e-19;1,19732273610524e-18;7699
ZNF141;0,128176279322542;0,0235210952597369;5,44941797595421;6,04643019188405e-08;9,31002761700138e-08;106481981
ZNF142;-0,363856494451911;0,0210001138839356;-17,3264057739349;1,18177608808825e-60;5,06484351858031e-58;7701
ZNF143;0,169011335128598;0,0189245090341125;8,93081742960651;1,4234523461248e-18;3,3621965060171797e-18;7702
ZNF146;0,165317901404608;0,0244028337309538;6,77453705693655;1,8895602870169e-11;3,35258512194763e-11;7705
ZNF148;0,378879516001096;0,0249074343724127;15,2115031334075;3,42004952793255e-48;8,5166554452461e-47;7707
ZNF154;-0,193958563015044;0,0226680934094031;-8,55645684495841;3,25323180293591e-17;7,31191459323961e-17;7710
ZNF155;0,0240575434271551;0,0165513967998774;1,45350532755841;0,146326483932796;0,161258161952194;7711
ZNF16;-0,0027376944629995;0,0151448098112606;-0,18076783380693;0,856578091462998;0,866204954831816;7564
ZNF160;-0,0212671965165302;0,0182850282818901;-1,16309344391847;0,245006393976632;0,264477638516831;90338
ZNF169;-0,207295762447313;0,0236000935698392;-8,78368392200937;4,93530197244445e-18;1,1430080762689201e-17;169841
ZNF17;-0,031539732167969;0,0224949735560075;-1,40207909511172;0,161132071659465;0,176916127489116;7565
ZNF174;-0,096539435189547;0,0149327916067277;-6,46492884465439;1,43182937507185e-10;2,45590028461508e-10;7727
ZNF175;0,0220522740646458;0,0163924840295749;1,34526738137183;0,17877516168224;0,195313093389479;7728
ZNF18;-0,146936953549426;0,0178918889107723;-8,21248970872822;5,194248369963369e-16;1,1110261223170901e-15;7566
ZNF180;0,217210916123814;0,0213632070552828;10,1675237974207;2,0523050213910901e-23;5,98135998181376e-23;7733
ZNF181;0,278603473095721;0,0245759697070069;11,3364183150131;1,82393592584279e-28;6,84438260098516e-28;339318
ZNF184;0,279237042790905;0,0270178872388175;10,3352656824223;4,12473390589923e-24;1,2387131918029701e-23;7738
ZNF185;0,0339089126602048;0,0279348151153833;1,21385849593583;0,225023801031896;0,243617471488763;7739
ZNF189;0,198438984631369;0,0275924547996645;7,19178435090823;1,0779381110153e-12;2,01368433998567e-12;7743
ZNF19;-0,147566773836803;0,0267982784158035;-5,50657663701933;4,40935616062845e-08;6,84237965049975e-08;7567
ZNF195;0,0466511910541025;0,0192434992860386;2,42425716657202;0,0154761253630393;0,0183105105457652;7748
ZNF197;0,107134462159401;0,0152127242223428;7,04242452525721;3,06302660697175e-12;5,62078324745261e-12;10168
ZNF2;0,0270702941743194;0,0191889219512597;1,41072511749637;0,158565109844888;0,174203411962618;105379427
ZNF200;0,123632995665581;0,0168466677103176;7,33872109259108;3,80045120904326e-13;7,22387352830049e-13;7752
ZNF202;-0,194279876079726;0,0251297881701608;-7,73105904292559;2,12595197005651e-14;4,2571319051199305e-14;7753
ZNF204P;0,400130301746785;0,0384390011541335;10,4094874927248;2,01490172148704e-24;6,1347334896500204e-24;7754
ZNF205;-0,498203822516205;0,0358605318762089;-13,8928174360607;5,24194264948267e-41;5,2055047554557795e-40;7755
ZNF207;0,0870660674736127;0,0160050423697442;5,43991483822635;6,37069785750418e-08;9,79912970412854e-08;7756
ZNF208;0,0140976455663107;0,0501832479470097;0,280923338824082;0,778814133907331;0,792190805372231;7757
ZNF211;-0,0142974672812985;0,0183083884714887;-0,780924399958176;0,434989978208347;0,457018694606873;10520
ZNF213;-0,423142361381026;0,0282967305920265;-14,9537544630778;9,29979016839021e-47;1,90850766633836e-45;7760
